,Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
10,So we got a Roomba,https://i.ytimg.com/vi/Zw9vpog70a8/default.jpg,1054,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'roomba', 'cat', 'cats', 'review', 'vacuum', 'cleaner', 'cat hair', 'cat fur', 'haku', 'poki', 'nagi']",2019-05-16T12:04:12Z,2007329,67916,4195,18分58秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
11,We found a cat,https://i.ytimg.com/vi/-iQA3QShEQY/default.jpg,1095,"['stray', 'cat', 'japan', 'japanese', 'found', 'rachel', 'jun', 'rachel & jun', 'rachel and jun']",2016-04-22T14:51:27Z,1940193,57853,2902,6分18秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
12,When Nagi meows,https://i.ytimg.com/vi/M9jBRRqVH1I/default.jpg,721,"['cat', 'cats', 'nagi', 'meow', 'meowing', 'play', 'japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2018-03-19T09:34:12Z,1919712,64230,3026,6分11秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
13,Fixing our broken cat cage (with our cats' help!),https://i.ytimg.com/vi/NBS1dnupGAs/default.jpg,758,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'cat', 'cage', 'cats', 'diy', 'home', 'fixing', 'broken']",2018-03-05T05:13:43Z,1847524,41030,2740,22分31秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
14,Japanese hair salon! (My first ever visit!!),https://i.ytimg.com/vi/sjAbed3SCyU/default.jpg,2065,"['japan', 'japanese', 'rachel', 'jun', 'hair', 'salon', 'styling', 'cut', 'nalu', 'tokyo', 'omotesando', 'Japan', 'hair salon', 'style', 'rachel and jun', 'hairstyle', 'yt:cc=on']",2016-08-27T14:19:20Z,1844175,34068,1894,5分32秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
15,We caught a cat!!,https://i.ytimg.com/vi/CG5del3ZYts/default.jpg,924,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'stray', 'feral', 'cat', 'catch']",2020-09-04T14:09:06Z,1743482,101772,4965,16分25秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
16,Cat sitting! AKA living in a tiny apartment with 4 cats,https://i.ytimg.com/vi/15wts6a2Bh4/default.jpg,1128,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'myhusbandisjapanese', 'cat', 'cats', 'kitties', 'cat sitting', 'catsitting', 'sitting', 'watching', 'vlog', 'daily', 'life', 'animals', 'yt:cc=on']",2016-11-13T15:55:44Z,1706483,38435,2341,7分6秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
17,I made the best litter box ever for my cats,https://i.ytimg.com/vi/INjE9_jn9Do/default.jpg,1580,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2024-12-05T17:42:59Z,1704867,97395,4278,23分59秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
18,Our cats get their Christmas presents,https://i.ytimg.com/vi/2PNnVHwpckA/default.jpg,766,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'cat', 'cats', 'presents', 'gifts', 'christmas', 'toys']",2019-01-08T11:28:23Z,1667844,44773,2101,19分5秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
19,Cat Hair Shedding Season,https://i.ytimg.com/vi/N-bBJ-zTkmY/default.jpg,839,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'cat', 'cats', 'shedding', 'fur', 'hair', 'cleaning', 'vlog', 'daily', 'life', 'rachel & jun']",2017-04-25T05:45:55Z,1639828,41459,1432,1分54秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
20,We kidnapped another cat,https://i.ytimg.com/vi/D8Vil1cLXF0/default.jpg,1054,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2022-07-14T10:59:06Z,1631750,73979,3149,10分10秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
21,Japan gives your body a report card when you turn 30,https://i.ytimg.com/vi/4hHJQDy-wL4/default.jpg,1035,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'body', 'report', 'card', 'medical', 'test', 'testing', 'health', 'exam', 'ningen', 'dock', 'ningen dock', '健康診断', '人間ドック']",2018-12-27T10:20:21Z,1614081,44016,5360,44分57秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
22,Our cats meet Pichi!,https://i.ytimg.com/vi/UwpTXYshi9c/default.jpg,523,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2020-11-04T13:09:31Z,1591888,92290,4989,12分13秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
23,How to tell Haku and Nagi apart,https://i.ytimg.com/vi/ImqTtl6k4Nw/default.jpg,753,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'haku', 'nagi', 'poki', 'cats', 'cat', 'how to tell', 'apart']",2019-09-07T10:43:02Z,1475754,59022,4527,8分25秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
24,Poki the cat's vet results!,https://i.ytimg.com/vi/922k-FVK7lk/default.jpg,886,"['japan', 'japanese', 'cat', 'stray', 'vet', 'pet', 'results', 'poki', 'bills', 'fundraiser', 'rachel', 'jun', 'rachel and jun', 'rachel & jun']",2016-04-25T05:21:50Z,1451808,40197,1748,14分7秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
25,Koi Village & the mountains where koi come from,https://i.ytimg.com/vi/Yfkg4PiSWxc/default.jpg,1129,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'koi', 'fish', 'nishikigoi', 'ojiya', 'niigata', 'origin']",2017-10-26T11:07:57Z,1451139,32436,1320,9分4秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
26,I tried the curly girl method,https://i.ytimg.com/vi/g3oFOoNltfQ/default.jpg,1167,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-05-12T14:44:12Z,1446903,54637,5045,14分19秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
27,We gave our cats new cat beds,https://i.ytimg.com/vi/-sAuW991KJk/default.jpg,978,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'cat', 'beds', 'cat beds', 'cats', 'haku', 'poki', 'nagi', 'captain poki']",2019-09-01T10:58:45Z,1436184,50196,2140,13分20秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
28,We bought the Furminator and tried it on 5 cats,https://i.ytimg.com/vi/dVal3OYIZGA/default.jpg,828,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'furminator', 'try', 'test', 'cat', 'cats', 'fur', 'deshedding']",2017-07-07T14:22:53Z,1428078,24725,1632,15分,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
29,How are our cats doing?,https://i.ytimg.com/vi/vv4XljV64fQ/default.jpg,910,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-08-21T12:48:24Z,1369263,63962,2675,16分6秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
30,We cleaned out Jun's kitchen,https://i.ytimg.com/vi/FDWPK04hUUY/default.jpg,965,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'juns', 'kitchen', 'clean', 'reorganize']",2020-04-22T10:49:57Z,1355961,40473,2905,35分15秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
31,Our cats playing with toys from you guys!! (Plus opening packages),https://i.ytimg.com/vi/Rat40V69rJU/default.jpg,750,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'unboxing', 'cat', 'toys', 'play', 'packages', 'opening', 'cats', 'playing', 'vlog', 'blog', 'daily', 'life']",2017-07-11T14:19:19Z,1270193,29353,2095,18分38秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
32,One month after rescuing stray cat!,https://i.ytimg.com/vi/KIXKIgKwGME/default.jpg,635,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2020-10-07T10:38:05Z,1259589,83529,3854,9分22秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
33,The saddest cat bouquet ever,https://i.ytimg.com/vi/-wDtTn6h31s/default.jpg,816,"['cat', 'cats', 'flower', 'hats', 'happy', 'bouquet', 'cat hats', 'flower cats', 'gatcha', 'gachapon', 'gacha', 'japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2018-05-18T08:51:00Z,1253859,47077,3297,13分9秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
34,Pichi is making friends,https://i.ytimg.com/vi/Jg7KKoMqtzM/default.jpg,718,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2020-12-19T12:38:26Z,1232071,80240,3780,11分22秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
35,What annoys us about each other? Q&A #askRnJ,https://i.ytimg.com/vi/dUqkeGVJ6WA/default.jpg,879,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'myhusbandisjapanese', 'vlog', 'blog', 'q&a', 'daily', 'life', 'what', 'annoys', 'us']",2016-11-27T03:35:21Z,1219675,29488,2582,18分26秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
36,We did a Japanese wedding demonstration!,https://i.ytimg.com/vi/C9fGc-1GVW4/default.jpg,951,"['japan', 'japanese', 'wedding', 'kimono', 'ceremony', 'demonstration', 'marriage', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2018-06-28T13:05:43Z,1207916,43669,2452,20分33秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
37,Our cats get new scratchboard beds and SPOILER they like them,https://i.ytimg.com/vi/Svl3M-r3XIo/default.jpg,746,"['cat', 'cats', 'scratchboard', 'scratch', 'board', 'cardboard', 'beds', 'japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2018-10-05T09:33:28Z,1167360,31392,1201,10分36秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
38,We bought our cats a cat wheel,https://i.ytimg.com/vi/qNlh4m0mePY/default.jpg,668,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2022-06-11T11:52:12Z,1123197,49630,1285,9分23秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
39,1 year after Japanese straight perm,https://i.ytimg.com/vi/g3J8QHYeaRc/default.jpg,977,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'straight', 'perm', '1 year', 'after', 'permament', 'straightening', 'hair']",2018-04-02T09:58:49Z,1110019,21813,1615,9分11秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
40,Jun teaches my brother how to sharpen knives,https://i.ytimg.com/vi/EriI8gp-hcw/default.jpg,878,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'teaches', 'brother', 'how to', 'sharpen', 'knives', 'vlog', 'blog', 'daily', 'life', 'inversion', 'table']",2017-07-05T07:47:42Z,1057855,21129,1064,16分7秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
41,Our new cat's getting comfortable!,https://i.ytimg.com/vi/RE2fa7JagLU/default.jpg,1373,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-03-12T12:34:58Z,1049566,67672,2987,6分8秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
42,Modeling as a Koi Fish Princess!,https://i.ytimg.com/vi/hMa62iQmqLk/default.jpg,1295,"['model', 'modeling', 'koi', 'fish', 'princess', 'la', 'japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2018-08-10T11:03:00Z,1041266,57582,3530,14分30秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
43,Our cat is dumb,https://i.ytimg.com/vi/7_H09dbgTyc/default.jpg,1019,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'myhusbandisjapanese', 'cat', 'dumb', 'our cat is dumb', 'kitties', 'cats', 'poki', 'yt:cc=on']",2016-11-18T13:08:27Z,1026848,28409,1024,4分17秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
44,Making a birthday cake for our cat!,https://i.ytimg.com/vi/J-0rhCZx4Xs/default.jpg,1092,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-09-09T12:06:08Z,1019460,55152,2165,17分24秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
45,Dressing our cats up for Christmas,https://i.ytimg.com/vi/0vCtoiMC424/default.jpg,848,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'cats', 'christmas', 'cat', 'hat', 'gatchapon', 'gacha', 'hats', 'gatcha']",2017-12-22T02:42:54Z,1008608,34124,2013,7分44秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
46,What's the highest toilet paper wall our cats can jump over?,https://i.ytimg.com/vi/vzwdhDPeWQI/default.jpg,591,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2020-07-30T12:00:28Z,990111,58642,3155,7分44秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
47,Jun decorates for 4th of July + tries an American grill!,https://i.ytimg.com/vi/2__WNUVREUc/default.jpg,862,"['japan', 'japanese', 'rachel', 'jun', '4th of july', 'decorating', 'grilling', 'grill', 'groundhog', 'daily', 'vlog', 'blog', 'life', 'rachel and jun']",2017-07-03T23:55:31Z,977556,22166,2007,12分16秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
48,Kidnapping ladybugs from public Japanese parks,https://i.ytimg.com/vi/nCFKgozleuI/default.jpg,998,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'ladybug', 'ladybird', 'lady beetle', 'park']",2020-06-24T11:01:06Z,974377,58882,3562,14分58秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
49,Why did we stop making videos on our main channel? | Q&A,https://i.ytimg.com/vi/b7S_LNi0Xrc/default.jpg,729,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2020-12-08T16:07:03Z,973347,55632,5976,19分41秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
50,Our everything life update!,https://i.ytimg.com/vi/JGlvZHOF_ao/default.jpg,1215,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'update', 'everything', 'yt:cc=on']",2020-02-04T13:04:16Z,952240,38417,3502,38分33秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
51,We bought a mysterious Japanese house,https://i.ytimg.com/vi/_1XGVMzzLvc/default.jpg,1484,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2022-08-06T12:48:48Z,893324,34557,1165,11分5秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
52,I made a captain hat for my cat,https://i.ytimg.com/vi/zjJGQcC9TZ8/default.jpg,824,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'captain', 'hat', 'boat', 'bed', 'cat', 'cats']",2020-05-04T13:35:15Z,888062,42752,3475,27分3秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
53,We find love at an alpaca farm,https://i.ytimg.com/vi/6SevicGY0cc/default.jpg,963,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'alpaca', 'farm', 'niigata', 'vlog', 'blog', 'daily', 'life', 'cute', 'yt:cc=on']",2017-10-20T11:00:33Z,863812,28878,1593,11分9秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
54,Adopting a cat in Japan | WARNING: sad cat story,https://i.ytimg.com/vi/p5rUnI7_Aas/default.jpg,1308,"['japan', 'japanese', 'cat', 'adoption', 'pet', 'japan animals', 'pet rescue', 'pet adoption']",2016-03-26T11:25:10Z,853957,21758,2109,26分3秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
55,Jun follows a cat like the creepy cat stalker he is,https://i.ytimg.com/vi/xBn-iF02Kxk/default.jpg,936,"['japan', 'japanese', 'cat', 'follow', 'stalker', 'creepy', 'kitten', 'meow', 'rachel', 'jun', 'rachel & jun', 'rachel and jun']",2016-07-10T15:45:33Z,830166,26507,1274,4分6秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
56,We bought stuff for our cats again,https://i.ytimg.com/vi/pJZWuv_DaN0/default.jpg,761,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'cat', 'cats', 'bought', 'products', 'bed', 'food', 'dish', 'bowl', 'litter', 'catcher', 'haku', 'nagi', 'poki']",2019-05-05T11:55:23Z,809342,32994,1355,9分3秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
57,Trying German Snacks!,https://i.ytimg.com/vi/NQcUE4gvK7E/default.jpg,885,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'myhusbandisjapanese', 'german', 'snacks', 'food', 'candy', 'trying', 'eating']",2017-05-04T18:51:18Z,803091,17923,3803,31分17秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
58,BEFORE AND AFTER | Jun's hair & fish tank,https://i.ytimg.com/vi/bOK2TgiqOzE/default.jpg,1485,"['japan', 'japanese', 'Japan', 'vlog', 'daily', 'life', 'fish', 'tank', 'before', 'after', 'before and after', 'hair', 'cut', 'blog', 'rachel', 'jun', 'rachel and jun']",2016-08-21T08:51:21Z,794809,18186,1223,12分,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
59,Back to the thrift store!,https://i.ytimg.com/vi/UtyXXwh5qvE/default.jpg,783,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'thrift', 'store', 'shopping', 'clothes', 'recycle', 'shop']",2018-08-18T04:27:34Z,780308,21322,1668,19分28秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
60,Annoying Jun at the GEOLOGY MUSEUM,https://i.ytimg.com/vi/a8uAXXmkAoM/default.jpg,1227,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'geology', 'museum', 'ibaraki', 'tsukuba', 'science', 'center']",2017-11-16T11:36:43Z,768265,28520,2035,8分54秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
61,Cat maintenance,https://i.ytimg.com/vi/-Ugty7yHkcY/default.jpg,1084,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2024-08-05T12:40:01Z,748964,32793,1343,24分27秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
62,We bought land!,https://i.ytimg.com/vi/aWG7_7J3c74/default.jpg,555,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2020-10-29T12:53:44Z,742616,51855,2924,15分48秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
63,We spent 24 hours on a Japanese island,https://i.ytimg.com/vi/f7-ZHNS9qlU/default.jpg,1488,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'island', 'sado', 'niigata', 'sado island', 'spent', '24 hours', 'adventure', 'vlog', 'blog', 'daily', 'life', 'yt:cc=on']",2017-10-17T14:28:21Z,742224,21939,1349,24分52秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
64,We gave our cats a bunch of stuff,https://i.ytimg.com/vi/aPWGA3dorxE/default.jpg,1450,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2023-08-03T15:49:27Z,711842,31394,959,21分57秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
65,What we eat in a day,https://i.ytimg.com/vi/AZMkv3V2Bus/default.jpg,902,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life', 'eat', 'food']",2020-12-11T12:31:21Z,708963,37994,2515,17分21秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
66,We moved!,https://i.ytimg.com/vi/w_gZYSR0Vek/default.jpg,1517,"['japan', 'japanese', 'rachel', 'jun', 'rachel and jun', 'rachel & jun', 'vlog', 'blog', 'daily', 'life']",2021-12-20T12:11:30Z,706784,39873,2317,31分35秒,22,Rachel & Jun's Adventures!,1240000,2013-11-03T02:53:25Z,268
