,Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
174,CAMERA BASICS 3,https://i.ytimg.com/vi/-IwrkGuvVMs/default.jpg,1494,"['Photography', 'Learn Video', 'Camera basics', 'Learn Cameras', 'Peter McKinnon Camera Basics', 'Learn photography', 'What is white balance', 'Focus Modes', 'Camera Focus Modes', 'Camera White Balance', 'How to shoot manual', 'Manul Mode', 'Learn how to take photos', 'Peter McKinnon', 'Peter McKinnon photographer', 'YouTube photography Tutorials', 'Photo tutorials', 'how to use my camera', 'DSLR basics', 'Take better photos', 'White Balance', 'photo basics', 'Understanding photography']",2020-02-20T23:22:01Z,922142,47867,1771,15分7秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
175,DJI RS2 | RSC2 - Cinematic BEASTS! First Look & Incredible Test Footage!,https://i.ytimg.com/vi/CYr9U12GrZE/default.jpg,2080,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'DJI Ronin', 'DJI', 'DJI Gimbal', 'Gimbal', 'DJI Ronin S2', 'SC2', 'S2', 'DJI RONIN SC2', 'DJI S2']",2020-10-15T23:19:22Z,916594,29855,1710,12分35秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
176,Why Everyone is wrong about the MagSafe Wallet,https://i.ytimg.com/vi/7A3i1DX8caE/default.jpg,1834,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Magsafe Wallet', 'MagSafe', 'Apple MagSafe', 'Apple MagSafe accessories', 'Apple Wallet', 'Apple Leather Wallet', 'Magnet Wallet', 'Apple Wallet Review']",2020-11-10T14:58:28Z,915575,32792,2470,8分52秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
177,The BEST tool in LIGHTROOM - Draw attention to your photos!,https://i.ytimg.com/vi/zYwtSthB_lc/default.jpg,1821,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Radial Mask', 'How to use the radial Mask', 'How to edit in lightroom', 'Lightroom Tips', '1 Lightroom tip to change your photos forever', 'Best Lightroom Tools', 'Adobe Lightroom Tips', 'Apply a mask in lightroom', 'Masking a photo', 'how to edit photos like peter mckinnon', 'peter mckinnon editing style']",2020-05-14T17:06:41Z,914431,52244,1901,4分34秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
178,5 Things EVERY Modern Office Needs #Shorts,https://i.ytimg.com/vi/5YraVErRdew/default.jpg,1169,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics']",2021-07-22T15:39:22Z,913119,53703,553,37秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
179,How to 3D Track TEXT ANYWHERE in your videos (After Effects Video Tutorial),https://i.ytimg.com/vi/m5_QznjzAlk/default.jpg,1306,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'After Effects', 'Titles', 'How to make titles', 'Titiel Tracking', '3D Tracking', 'How to 3D Track', 'How to 3d track in after effects', 'After Effects tracking', 'Masking', 'How to mask in AE', 'How to mask in after effects', 'Adobe After Effects', 'Peter McKinnon Photography']",2018-11-29T18:01:26Z,909739,41369,1711,15分38秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
180,Filmmaker Reacts to INCREDIBLE Instagram Video Techniques!!,https://i.ytimg.com/vi/Zgr88DAZI3c/default.jpg,1522,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Filmmaking', 'reaction', 'filmmaker reacts', 'Reacting to', 'Peter McKinnon reacting to', 'photographer reacts', 'Reaction Video', 'Behind The Scenes Videos', 'Hollywood BTS', 'How commercials are made', 'Instagram reels', 'instagram', 'Reels']",2021-11-10T15:00:22Z,905365,50128,1775,12分1秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
181,This ANCIENT Lens will shock you! #Shorts,https://i.ytimg.com/vi/9QAFu386WCU/default.jpg,1169,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Ancient Lens', 'Old Lenses', 'VIntage Lenses', 'Vintage Photos', 'Vintage photography', 'Old photo Equipment', 'Portrait lens', 'Petzval lens']",2021-07-01T14:13:45Z,901683,57010,380,45秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
182,3 Years on YouTube - this is what I would tell you,https://i.ytimg.com/vi/gosHPGdLbi8/default.jpg,1705,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Starting a youtube channel', 'starting a channel', 'tips for starting a channel', 'Youtube Tips', 'Peter McKinnon youtube Channel', 'How to grow a youtube channel', 'YouTube Success', 'How to be a YouTuber', 'YouTUbe Studio', 'How to design a YouTube Backdrop']",2019-10-28T14:13:22Z,901540,57527,9346,14分43秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
183,Canon RP vs EOS R - Can you spot the difference?? Best Entry level Mirrorless?,https://i.ytimg.com/vi/4wullREPHmc/default.jpg,1899,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics']",2020-06-22T19:28:27Z,899784,26996,3349,10分4秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
184,GOOD STORY WINS. ALWAYS.,https://i.ytimg.com/vi/uEFqfb48q7o/default.jpg,2072,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Fiverr', 'I Paid', 'I Paid Fiverr', 'Short Film Challenge', '72 Hour Short Film Challenge', 'Peter McKinnon Short Film Challenge', 'Short Film Challenge Winners', 'How to make a short film', 'How to make better videos', 'Fiverr Videos']",2020-07-17T18:03:44Z,888155,47001,2241,18分45秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
185,Getting THE SMOOTHEST possible footage!! Unboxing the MOVI PRO!,https://i.ytimg.com/vi/5ZuN9cUeaaM/default.jpg,1805,"['Smooth Footage', 'How to get smooth footage', 'Camera stabilizer', 'Movi Pro', 'Freefly Systems', 'Freefly movi pro', 'movi XL', '3 axis gimbal', 'how to stabilize footage', 'get smoother shots', 'Peter McKinnon', 'Peter McKinnon Unboxing', 'Unboxing movi pro', 'movi pro Unboxing', 'Unbox', 'Camera Unboxing', 'Photography', 'Cinematography', 'Freefly', 'Freefly Gimbal', 'Gimbal', 'The BEST gimbal', 'movi M5', 'Movi M10', 'Vincent LaForet']",2017-09-14T20:55:03Z,884695,36529,2501,13分38秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
186,Editing YOUR Photos!! Ep 07,https://i.ytimg.com/vi/_dIlxEvXq1Y/default.jpg,1494,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'editing your photos', 'peter mckinnon editing your photos', 'editing your raw photos', 'peter mckinnon editing', 'editing in photoshop', 'editing in lightroom', 'peter mckinnon lightroom']",2020-03-05T18:44:05Z,876364,38222,1549,17分58秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
187,Editing YOUR Photos! Ep 05,https://i.ytimg.com/vi/4OPIRo26wgQ/default.jpg,1730,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Editing YOUR photos', 'Peter McKinnon Edit your photos', 'Lightroom', 'How to use lightroom', 'editing photos with lightroom', 'How to edit photos', 'Photoshop Editing', 'Photoshop Tricks', 'Sky replacement', 'Lightroom hacks', 'Adding Dust to photos', 'Photo manipulation']",2019-06-28T19:05:55Z,869896,29972,1117,19分36秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
188,NEXT LEVEL PRODUCT PHOTOGRAPHY,https://i.ytimg.com/vi/S032w8H6f-A/default.jpg,2099,"['Peter McKinnon', 'Product Photography', 'Photography', 'Take better product photos', 'product photos', 'prop photography', 'antique photography', 'treasure hunting', 'make money with photos', 'make money with photography', 'Vlogger', 'Peter McvKinnon Tutorial', 'Cameras', 'Camera Hacks', 'Peter McKinnon Tutorial', 'How to take product photos', 'make money with product photos', 'monetize your photography', 'monetization']",2020-06-25T18:40:27Z,860725,36043,1326,16分11秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
189,DJI OSMO ACTION - FIRST LOOK & COMPARISON,https://i.ytimg.com/vi/P-vrRonsap0/default.jpg,1790,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'DJI', 'DJI Osmo', 'Osmo', 'Osmo Action', 'DJI Osmo Action', 'DJI Action Cam', 'New Action cam DJI', 'Osmo Action VS GoPro', 'GoPro Killer', 'Osmo Action VS GoPro Hero 7 black', 'DJI VS GoPro', 'GoPro Hero 7 Black', 'Osmo Action Test', 'Rock Steady', 'Rock Steady Stabilization']",2019-05-15T13:00:44Z,858853,30688,3069,15分21秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
190,PHOTOGRAPHERS EMERGENCY POUCH (15 things you need in your camera bag!),https://i.ytimg.com/vi/2dkYKwWlIbw/default.jpg,1442,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'EDC', 'EDC Pouch', 'Peter McKinnon EDC', 'Photography EDC', 'Whats in my camera bag', 'Peter McKinnon Camera bag', 'Every Day Carry', 'Maxpedition', 'Emergency EDC Pouch', 'photographer Essentials', 'Photography Backpack Essentials']",2018-12-18T17:54:51Z,850877,33145,1678,11分35秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
191,FLAT LAY PHOTOGRAPHY,https://i.ytimg.com/vi/jbTRXVm7UCs/default.jpg,1696,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Flat Lay', 'Top Down', 'Flat Lay Photography', 'How to shoot top down', 'How to shoot flat lays', 'Product Photography', 'how to shoot product photography', 'Top down photos', 'Styling photos', 'Photo styling', 'Peter McKinnon product photography', 'Flat Lays']",2019-07-11T22:35:58Z,849617,41485,1372,12分55秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
192,PROBE LENS BATTLE - Shot 4 Shot ft. Daniel Schiffer,https://i.ytimg.com/vi/OBfbl0321EA/default.jpg,1940,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Daniel Schiffer', 'Daniel Schiffer B Roll', 'Daniel Schiffer BTS', 'Daniel Schiffer Behind the Scenes', 'Probe Lens', 'Laowa Probe Lens', 'Testing out the Laowa probe Lens', 'Shot 4 Shot', 'Peter McKinnon Shot 4 Shot', 'B Roll challegne', 'B Roll probe Lens']",2020-05-20T22:06:34Z,843442,53183,4388,6分20秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
193,WHAT TO BUY A PHOTOGRAPHER 2019 (or yourself),https://i.ytimg.com/vi/eKfpM4cBfwo/default.jpg,1973,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'gift guide', 'peter mckinnon gift guide', 'photography gift guide', 'video gift guide', 'cinematography gift guide', 'best photography items of 2019', 'lacie rugged pro', 'switchpod', 'EOS RP', 'Kaotica Eyeball', 'Aeropress GO', 'GNARBOX 2.0', 'What to buy a YouTuber']",2019-12-02T21:43:57Z,839613,30859,2709,11分56秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
194,My GEAR CAGE / WAREHOUSE TOUR 2020,https://i.ytimg.com/vi/vk0w6PoinVo/default.jpg,1871,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Peter McKinnon Gear Cage', 'Peter McKinnon HQ', 'Peter McKinnon Office', 'Peter McKinnon Gear', 'What sin my gear Cage', 'PM Gear Cage', 'Photo Gear Cage', 'PM NOMATIC BAG', 'PM Camera Bag', 'Peter McKinnon Camera Bag', 'Nomatic', 'Nomatic Camera Bag', 'Camera Cage']",2020-04-16T19:41:10Z,835776,31792,2759,20分52秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
195,"GoPro HERO 10 - This camera should cost $70,000.00 😱",https://i.ytimg.com/vi/Jp1HTUTCvZ8/default.jpg,2318,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'GoPro Hero 10', 'Hero 10', 'Does GoPro Suck?', 'GoPro Stabilization', 'Which GoPro is the best', 'The Best GoPro', 'RedBull', 'Motocross', 'KTM 450', 'hero 10 black', 'new go pro review', 'hero 10 review', 'best action camera 2021', 'best action camera reviews', 'go pro redbull', 'new go pro', 'new gopro action camera', 'GoPro 10']",2021-09-16T13:04:22Z,832924,33453,1264,13分30秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
196,Long Exposure Photos in 2 Minutes!!,https://i.ytimg.com/vi/sNKtuwSyMLs/default.jpg,1805,"['Long Exposure', 'Long Exposure Photos', 'Long Exposure Photography', 'How to do long exposure photography', 'how to photograph the stars', 'how to take pictures of stars', 'how to photograph the sky', 'Peter McKinnon', 'Peter McKinnon Photography', 'Peter McKinnon Tutorials', 'Photography', 'Astro Photography', 'How to shoot long exposure photos']",2017-06-27T15:38:16Z,823744,28436,1245,2分23秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
197,Switching cameras?,https://i.ytimg.com/vi/m-tjUlfSUPg/default.jpg,1200,"['6DMK2', 'Canon 6DMK2', 'Canon', 'Camera', 'Photo Camera', 'Vlog Camera', 'Best vlogging camera?', 'What is the best camera for vlogging', 'Vlogging', 'Vlog', 'Full Frame', 'What camera should I buy?', 'Peter McKinnon', 'Peter McKinnon Tutorials', '6DMK2 Review', 'Canon 6D Review', 'Camera Review', 'Peter McKinnon VLOG', 'Travel Feels', 'Canada', 'ATV', 'Honda Rubicon', 'Snowboarding', 'Tow Rope', 'Vlog Camera Review']",2017-12-21T18:00:04Z,820615,25725,2603,13分17秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
198,The one question I am ALWAYS asked,https://i.ytimg.com/vi/cqH7ftlDq_s/default.jpg,2109,"['What camera should I buy? Buying a camera', 'what camera to buy', 'sony or canon', 'Canon', 'Sony', 'Questions and Answers', 'Q&A', 'Peter McKinnon Q&A', 'Peter McKinnon VLOG', 'Peter McKinnon Tutorial', 'Peter McKinnon', 'Cameras', 'Buying a camera', 'Photography', 'cinematography', 'C200', 'Canon C200', 'Airplane', 'Toronto', 'Solo Flying', 'Aviation', 'Aviation photography', 'Day Trip', 'Good camera for a beginner', 'Buying my first camera']",2017-06-15T20:07:52Z,819682,23377,1617,15分40秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
199,Stop wasting your time AND your footage,https://i.ytimg.com/vi/sLvby8O5xEk/default.jpg,2015,"['Cinematography', 'Wasting Footage', 'Stop wasting your footage', 'become a better filommaker', 'how to vlog', 'vlogging tips', 'Peter McKinnon', 'Adobe max', 'Adobe Max 2017', 'Adobe Max Las Vegas', 'Peter McKinnon Vlogs', 'Peter McKinnon Exhibition', 'Canon Event', 'Canon', 'Chris Hau', 'James Coffee', 'Travel Feels', 'Dennis The Prescott', 'Jesse Driftwood', 'La Marzocco', 'Linea Mini', 'Unboxing Linea Mini', 'Coffee Machine', 'Linea Mini Espresso Machine', 'La Marzocco Unboxing', 'Espresso Machine Unboxing']",2017-10-23T18:27:04Z,819645,25651,1770,13分48秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
200,TIPS FOR SHOOTING SUNSET!!,https://i.ytimg.com/vi/6aLftQv2Rzk/default.jpg,1350,"['sunset', 'Instagram photography', 'how to get better photos at sunset', 'Photography', 'Canon', '1DXMK2', 'ND Filter', 'Variable ND FIlter', 'Mango Street', 'Ryan Longnecker', 'Peter McKinnon', 'Daniel Insleep', 'Mavic Air', 'Laguna Beach', 'how to shoot photos on a beach', 'Peter McKinnon VLOG', 'Peter McKinnon Tutorial', 'Photo tutorials', 'Los Angeles', 'How to shoot sunsets', 'sunset photography']",2018-08-06T15:14:15Z,819610,23588,1821,11分48秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
201,DJI Pocket 2 Unboxing: The do it all camera?!,https://i.ytimg.com/vi/M0EEF1i66qw/default.jpg,1904,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'DJI', 'DJI Osmo Pocket 2', 'Osmo', 'DJI Osmo', 'Osmo Pocket 2', 'Osmo Pocket 2 Unbox', 'Unboxing DJI Osmo Pocket', 'DJI Pocket Gimbal']",2020-10-21T15:42:04Z,807020,28218,1738,9分43秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
202,DJI SPARK! Why did I buy this..?,https://i.ytimg.com/vi/ljuE1vzLU24/default.jpg,1805,"['DJI Spark', 'Spark', 'Drones', 'DJI Drones', 'Spark Drone', 'Does the DJI Spark Suck?', 'Is the DJI Spark worth it?', 'What drone should I buy?', 'DJI', 'Flying Drones', 'Drone Laws', 'New DJI Drone', 'Peter McKinnon', 'Peter McKinnon Vlog', 'Cinematography', 'Photography', 'Aerial Photography', 'DJI Spark Review', 'Spark Drone Review', 'Should you buy a drone?', 'Vlogging with a drone?', 'DJI Spark Peter McKinnon']",2017-06-29T15:00:06Z,802249,13077,1820,16分25秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
203,DJI RONIN-S - Mind BLOWN!!!,https://i.ytimg.com/vi/9dwz8mCbM9U/default.jpg,1805,"['DJI RONIN-S', 'DJI', 'RONIN-S', 'RONIN', 'DJI RONIN-S Gimbal', 'DJI Gimbal', 'Gimbal', 'Best Gimbal', 'Best gimbal 2018', 'Which gimbal to buy', 'DJI Ronin-S Unboxing', 'Ronin-S Unboxing', 'Unboxing Ronin-S', 'Peter McKinnon', 'Cinematography', 'Photography', 'Filmmaking', 'How to be a filmmaking', 'Filmmaking tools', 'Best filmmaking items', 'Peter McKinnon Tutorial', 'Peter McKinnon Photography']",2018-06-06T15:28:08Z,795525,26544,1836,14分37秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
204,Reacting to YOUR videos! (Wow!! #PMSFXCHALLENGE),https://i.ytimg.com/vi/_BdRXHzN5fo/default.jpg,1527,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'React', 'reacting to', 'Peter McKinnon Reacting to', 'Filmmaker reacts to', 'Sound Design', 'SFX Artist', 'SFX Challenge', 'PMSFXCHALLENGE', 'Reacting Videos', 'Sound Design Challenge', 'Filmmaking', 'How to make better videos', 'Reacting to your b roll']",2019-09-25T19:22:58Z,795285,30936,1129,16分11秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
205,My Studio Desk Tour 2021,https://i.ytimg.com/vi/tdMlxIWtOqw/default.jpg,2088,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Desk organization', 'desk tour', 'desk organization ideas', 'desk set up', 'desk set up 2021', 'desk accessories', 'workspace', 'productivity', 'Peter McKinnon office', 'PMHQ', 'Peter McKinnon HQ', 'Peter McKinnon Studio', 'Peter McKinnon Desk', 'Peter McKinnon Desk Set Up']",2021-11-18T15:18:56Z,791107,36428,1682,14分36秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
206,How to Actually CRUSH your INSTAGRAM GAME in 2020,https://i.ytimg.com/vi/aIg4X-XBiwU/default.jpg,1975,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Instagram Tips', 'How to get followers on instagram', 'how to crush instagram', 'how to beat instagram', 'followers on instagram', 'better photos on instagram', 'Instagram improvement', 'how to leverage', 'Make money with instagram']",2020-07-29T15:04:44Z,790165,40925,1766,12分40秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
207,THE OWL - A film by Peter McKinnon,https://i.ytimg.com/vi/oBtf8Yglw2w/default.jpg,1307,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon cinematography', 'Peter McKinnon Short Film', 'Short Film', 'Peter McKinnon Videography', 'Coffee', 'Coffee Film', 'A film about coffee', 'James Coffee Co', 'Angels and Airwaves', 'Peter McKinnon Videos', 'Peter McKinnon VLOG', 'A vlog about coffee', 'Peter McKinnon owl', 'The Owl', 'Owl', 'Night Owl', 'Caffeine', 'Coffee B Roll', 'B Roll', 'B Roll Heaven', 'Peter mckinnon B roll', 'How to shoot b roll', 'How to make better videos', 'Coffee videos']",2018-08-13T15:58:25Z,785731,46975,4458,3分8秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
208,When DJI says: 'BLOW OUR MINDS' | Ronin RS2,https://i.ytimg.com/vi/_MLFSX5cpmE/default.jpg,1994,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'RS2', 'DJI', 'DJI Pro', 'DJI Pro RS2', 'RS2 Gimbal', 'Christoph Benfym', 'Evil Empire Studios', 'Fire Spinner', 'Break Dancing', 'BMX', 'Free Ride', 'Freestyle BMX', 'Force Mobile', 'DJI Gimbal Moves']",2020-11-19T16:35:33Z,785712,50451,3647,3分16秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
209,Fast & Easy LUMA FADE TRANSITION!,https://i.ytimg.com/vi/1Qm1EGxdZ6E/default.jpg,1156,"['Luma Fade', 'Luma Key', 'Luma', 'Luma Fade Transition', 'Transitions', 'Premiere Pro Transitions', 'Adobe premiere Pro Tutorials', 'How to edit better', 'Peter McKinnon', 'Peter McKinnon Transitions', 'Peter McKinnon Tutorial', 'Luma Fade Tutorial', 'Sam Kolder', 'Make better videos', 'Editing Techniques', 'Adobe Transitions']",2017-11-14T19:10:47Z,781005,36926,879,3分3秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
210,DJI MINI 2 Unboxing + Sample Footage! Is this just getting ridiculous?,https://i.ytimg.com/vi/01y6Rg_1owY/default.jpg,1892,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Mavic Mini 2', 'DJI Mavic Mini', 'DJI Mavic Mini Drone', 'Mavic Mini Gen 2', 'Mavic Mini Test Footage', 'DJI Mavic', 'Mavic Series', 'Illegal drone flying', 'Which drone to buy?', 'DJI', 'New DJI Drones']",2020-11-05T00:59:31Z,779108,32280,1540,12分26秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
211,Saying goodbye to the EOS R... For now,https://i.ytimg.com/vi/3wCCU24t2ME/default.jpg,1310,"['Canon EOS R', 'Canon', 'EOS R', 'New Canon Camera', 'Mirrorless', 'Full Frame Mirrorless', 'Canon Mirrorless', 'Peter McKinnon', 'Peter McKinnon Review', 'Peter McKinnon Canon Camera', 'Tutorials', 'photography', 'Cinematography', 'C-Log', 'RF Lenses', 'Coffee', 'VLOG', 'EOS', 'New canon camera', 'Kai W', 'Sony A73', 'GH5', 'Fujigilm XT3', 'New mirrorless cameras']",2018-09-25T20:46:09Z,777821,25814,2424,10分1秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
212,B-ROLL WITHOUT Slow Motion! (Quick-Cut Technique + Challenge!),https://i.ytimg.com/vi/5oQpJhvzX4s/default.jpg,1582,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Edgar Wright', 'Hot Fuzz', 'Edgar Wright Filmmaking', 'Edgar Wright Techniques', 'Quick Cut Editing', 'Edit Fast', 'Fast Cut Editing', 'Editing Techniques', 'B Roll', 'How to shoot b roll', 'Peter mckinnon b roll', 'peter mckinnon b roll style', 'edit like peter mckinnon']",2019-04-11T22:08:02Z,773509,43234,1676,8分47秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
213,Deliver A Feeling,https://i.ytimg.com/vi/wpD36KRtCM0/default.jpg,1495,"['Peter McKinnon', 'Peter McKinnon photography', 'Peter McKinnon Tutorials', 'Photography', 'Cinematography', 'Learn Cameras', 'Learn Photography', 'Learn Video', 'Video tutorials', 'Camera basics', 'Peter McKinnon Short Film', 'Ooyy', 'Arctic', 'Lofoten', 'Lofoten Norway', 'Norway', 'Chasing Soundsm Epidemic Sound', 'Where I find my music', 'Where to find my music', 'Royalty Free Music', 'YouTube Safe Music', 'Ooyy Music']",2019-12-13T14:53:36Z,768381,46920,2337,4分47秒,22,Peter McKinnon,5980000,2010-02-16T05:31:29Z,751
