,Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
815,FREE TO USE BO3 GAMEPLAY - 1080p,https://i.ytimg.com/vi/2Om2M4_Kyd0/default.jpg,951,"['Mr.Beast', 'mr', 'beast', 'free', 'to', 'use', 'cod', 'gameplays', 'bo3', 'free to sue bo3 gameplays', 'free to use gameplays', 'epic 1080p boe gameplays']",2015-11-03T01:58:07Z,58064,1871,171,2分45秒,24,MrBeast,412000000,2012-02-20T00:43:50Z,883
816,INSANE TRIPLE LEGENDARY SUPPLY DROP! BEST OPENING YET?,https://i.ytimg.com/vi/SgMydsOucFg/default.jpg,596,"['mrbeast6000', 'advanced warfare', 'supply drop opening', 'tripple legendary', 'legendary', 'tripple', 'why', 'are', 'you', 'reading', 'my', 'tags', 'best opening yet?', 'supply', 'drop', 'penis']",2015-07-11T20:08:50Z,58064,,322,3分29秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
817,How Much Does Faze Rain's Giveaway Cost??????,https://i.ytimg.com/vi/TacjQmKCiZg/default.jpg,428,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'faze', 'rain', 'giveaway', 'how']",2015-05-30T21:27:08Z,58058,1591,371,1分13秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
818,"How To SAT, Get Into Yale",https://i.ytimg.com/vi/zv_oq5UNDAo/default.jpg,436,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-04-13T11:08:02Z,58055,1312,181,4分5秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
819,The COD Community? Sleeping With Your Mom?,https://i.ytimg.com/vi/Y3Rxgf5_R_I/default.jpg,624,"['mrbeast6000', 'the cod community', 'cod', 'community', 'sleeping with your mom', 'mom', 'with', 'sleeping']",2015-07-19T17:37:51Z,58051,1862,460,3分3秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
820,Originality - A Youtube Poem By MrBeast6000,https://i.ytimg.com/vi/WwE0tR08OTU/default.jpg,712,"['Mr.Beast', 'mr', 'beast', 'this', 'is', 'poe', 'poem I made']",2015-09-26T23:04:34Z,58050,2191,313,1分48秒,24,MrBeast,412000000,2012-02-20T00:43:50Z,883
821,Insane Gun Sync - 7 Hours To Make,https://i.ytimg.com/vi/X7doE4h6W64/default.jpg,499,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'isnane', 'gun', 'sync', 'best', 'have', 'seen']",2015-06-21T12:22:34Z,58050,2211,546,2分14秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
822,Battle Of The Beast Tournament UPDATE!,https://i.ytimg.com/vi/hyt2t4r8lQ4/default.jpg,375,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-06-18T23:25:47Z,58049,1921,671,2分32秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
823,Cut Coms vs Uncut Coms,https://i.ytimg.com/vi/__SaaKSW9iE/default.jpg,351,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-05-09T06:53:13Z,58044,1527,310,2分39秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
824,Making My Background More Epic,https://i.ytimg.com/vi/2nVjy-zd65Q/default.jpg,699,"['making my background more epic', 'epic background redo', 'redo of my background', 'if you read this leave']",2016-03-26T21:00:00Z,58043,2464,324,3分28秒,24,MrBeast,412000000,2012-02-20T00:43:50Z,883
825,"Black Ops 3 First Impressions, My First Game",https://i.ytimg.com/vi/kqUT-s3a6tU/default.jpg,853,"['Mr.Beast', 'mr', 'beast', 'black ops 3', 'my', 'first', 'game', 'first impressions']",2015-08-19T02:44:52Z,58043,1710,391,3分41秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
826,Exility vs Dr.Pineapplez - Misleading Contest!,https://i.ytimg.com/vi/dpUxRIqbNlc/default.jpg,776,"['Mr.Beast', 'mr', 'beast', 'exility', 'vs', 'drpineapplez', 'is', 'just', 'joke', 'misleading', 'who', 'the', 'most', 'pewdiepie is sexy']",2015-09-08T22:06:36Z,58042,4544,860,4分18秒,24,MrBeast,412000000,2012-02-20T00:43:50Z,883
827,How Overpriced Is Movie Popcorn?????,https://i.ytimg.com/vi/7GjSaNi8Epg/default.jpg,414,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'pewdiepie', 'birdman', '100']",2015-05-03T18:39:15Z,58042,1555,305,2分40秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
828,My Top 5 Favorite Things At E3 2015,https://i.ytimg.com/vi/-mlok5iT3GE/default.jpg,304,"['my', 'top', 'five', 'favoirte', 'things', 'at', 'e3', '2015', 'my top five favorite things at e3 2015']",2015-06-18T17:18:38Z,58038,1784,431,2分30秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
829,Supply Drops For Charity! Ep #2,https://i.ytimg.com/vi/_oZyp4mTzSQ/default.jpg,696,"['mrbeast6000', 'free for all', 'supply drops for charity', 'supply drops', 'advaced', 'warfare', 'drops', 'charity']",2015-07-24T10:00:00Z,58037,2210,950,5分2秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
830,The Truth About Big Community Channels,https://i.ytimg.com/vi/UCYefSGBP00/default.jpg,404,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'call of duty community channel', 'community channels', 'cod community channel', 'community', 'channel', 'cod']",2015-06-22T16:32:02Z,58037,2087,815,4分33秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
831,Vanoss vs Speedy! Who is better? Updated.,https://i.ytimg.com/vi/OffgqPzDi7Q/default.jpg,296,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-08-20T01:57:30Z,58037,1595,351,3分45秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
832,"Pewdiepie's Shoutout, What Would You Do If You Won?",https://i.ytimg.com/vi/vuOTP206zWM/default.jpg,827,"['Mr.Beast', 'mr', 'beast', 'pewdiepie', 'shout', 'out', 'contest', 'pewdiepie shout out contest', 'what', 'would', 'you', 'do', 'if', 'won', 'I.', 'like', 'apples']",2015-09-05T00:49:25Z,58032,2118,327,4分38秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
833,"New Optic Gaming Gear Coming To Advanced Warfare, My Thoughts",https://i.ytimg.com/vi/ZQZzR0DUujc/default.jpg,496,"['Mr.Beast', 'mr', 'beast', 'new', 'optic', 'gaming', 'gear', 'coming', 'to', 'advanced', 'warfare', 'ny', 'my', 'thoughts']",2015-08-01T16:47:55Z,58032,1841,419,2分31秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
834,"Youtube Stat News - Vevo Gets 10 Bil. Views A Month, Channel Milestones, and more!",https://i.ytimg.com/vi/UXw9jqgJNNc/default.jpg,456,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-05-21T00:31:22Z,58032,2372,789,5分28秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
835,"Top Youtube ""ShoutOuts""",https://i.ytimg.com/vi/u6t4jrhs56Q/default.jpg,438,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap', 'shout', 'outs']",2014-07-09T00:07:05Z,58031,1942,349,6分5秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
836,Modern Art Is A Joke,https://i.ytimg.com/vi/ywZy_Fo2ydo/default.jpg,360,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-04-25T15:02:30Z,58028,1528,230,2分49秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
837,SpiderMan Robs Walmart?????,https://i.ytimg.com/vi/4DYBVA4884Y/default.jpg,660,"['mrbeast6000', 'guy robs', 'walmart', 'and', 'uses', 'ceiling', 'to', 'escape', 'funny', 'spiderman']",2015-07-26T19:21:24Z,58026,1640,249,3分7秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
838,Low Bridge Causes Dozen's Of Wrecks! 11-8 Bridge,https://i.ytimg.com/vi/jPm3hRiMKuU/default.jpg,343,['mrbeast6000'],2015-07-10T21:56:20Z,58024,2208,517,3分43秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
839,Watching Video Games Is A Waste Of Time????,https://i.ytimg.com/vi/3-f9DEFsh4w/default.jpg,901,"['Mr.Beast', 'mr', 'beast', 'watching', 'video', 'games', 'is', 'watse', 'of', 'time', 'is watching video games a waste of time', 'pewdiepie', 'gay']",2015-09-05T16:14:19Z,58023,1947,382,4分3秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
840,6 Uses For Your Advanced Warfare Disk!,https://i.ytimg.com/vi/Cp431S5z8PE/default.jpg,583,"['Mr.Beast', 'mr', 'beast', 'six', 'uses', 'for', 'your', 'advanced', 'ar', 'warfare', 'disk']",2015-09-07T20:40:56Z,58021,2128,383,1分5秒,24,MrBeast,412000000,2012-02-20T00:43:50Z,883
841,Supply Drop Challenge For Charity,https://i.ytimg.com/vi/XR_q9_LEKuc/default.jpg,641,"['mrbeast6000', 'supply', 'drop', 'challenge', 'for', 'charity']",2015-07-22T17:59:43Z,58020,2289,660,4分55秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
842,Advanced Warfare DLC 4 Honest Parody,https://i.ytimg.com/vi/8-0ZHJHp9g4/default.jpg,555,"['Mr.Beast', 'mr', 'beast', 'advanced warfare dlc 4', 'last', 'advanced', 'warfare', 'dlc', 'map', 'pack']",2015-07-29T00:37:21Z,58018,1660,403,2分37秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
843,Life Before And After Gamma (Insane) @GFuelEnergy,https://i.ytimg.com/vi/ttWTSskmxTA/default.jpg,1273,"['faze clan gamma', 'gamma changed our lives', 'gamma', 'best gamma ever', 'thanks gamma', 'fagget']",2016-04-13T23:08:34Z,58017,2292,621,2分41秒,24,MrBeast,412000000,2012-02-20T00:43:50Z,883
844,Random Stuff You Don't Care About,https://i.ytimg.com/vi/3rJgCGMPEqA/default.jpg,290,"['random', 'stuff', 'you', 'do', 'not', 'care', 'about', 'randomeness']",2015-06-27T23:32:54Z,58017,2140,422,2分22秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
845,History Of COD Part 2! Black Ops 1 - History Of COD On Youtube!,https://i.ytimg.com/vi/2-ErX5oDzwM/default.jpg,476,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'history', 'of', 'cod', 'on', 'youtube', 'part', 'mw3', 'three', 'history of cod on youtube', 'part 3']",2015-06-13T21:34:28Z,58016,1308,171,10分49秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
846,How To Tweet When You're Dead! DEADSOCIAL Facebook And Instagram Also!,https://i.ytimg.com/vi/oB8kFFvJdhE/default.jpg,816,"['Mr.Beast', 'mr', 'beast', 'deadsocial', 'tweet', 'after', 'death', 'facebook', 'status', 'updat', 'update', 'instagram', 'post']",2015-08-27T10:00:01Z,58014,1936,388,4分29秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
847,Big Changes??? Idk just watch the stupid video,https://i.ytimg.com/vi/E3CqKvlzl-I/default.jpg,355,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-05-18T21:29:43Z,58012,1779,386,6分34秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
848,Screw Warface,https://i.ytimg.com/vi/h5uE4ERMiTk/default.jpg,366,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-05-02T21:41:18Z,58011,1526,246,3分37秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
849,Social Media As A Job????,https://i.ytimg.com/vi/pGYyUssWLTA/default.jpg,786,"['Mr.Beast', 'mr', 'beast', 'social', 'media', 'free', 'for', 'comapines', 'pay', 'job']",2015-08-29T18:20:31Z,58010,2177,488,3分9秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
850,I Think I Am Going For The #KarnageRC,https://i.ytimg.com/vi/U9c-ycvw02A/default.jpg,376,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-06-05T15:21:50Z,58010,1901,505,3分52秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
851,Battle of The Beasts Bracket!!!! (Not accepting anymore),https://i.ytimg.com/vi/GhppzOzN3MM/default.jpg,281,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-06-20T03:32:30Z,58009,1542,321,1分38秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
852,Should I Buy An Elgato Game Capture??,https://i.ytimg.com/vi/3LuchpUc7PU/default.jpg,501,"['Mr.Beast', 'mr', 'beast', 'should', 'buy', 'an', 'elgato']",2015-08-07T10:00:00Z,58006,2076,517,2分57秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
853,Cheat Channels,https://i.ytimg.com/vi/qr4v9pdfVlU/default.jpg,357,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-04-24T01:53:38Z,58006,1688,365,3分34秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
854,"Youtube Networking - Aka Fake Likes, Subs, And Comments",https://i.ytimg.com/vi/kGaq-Qi9hoE/default.jpg,690,"['Mr.Beast', 'mr', 'beast', 'youtube', 'networking', 'sub', 'like', 'comment', '1k', 'subs']",2015-08-21T20:04:55Z,58005,2837,452,4分28秒,20,MrBeast,412000000,2012-02-20T00:43:50Z,883
855,"Why I Sold My PS4, Not A Gaming Channel???",https://i.ytimg.com/vi/Lwt_VThQIdM/default.jpg,711,"['Mr.Beast', 'mr', 'beast', 'ps4', 'sold', 'not', 'gaming', 'channel', 'video']",2015-09-18T00:21:53Z,58004,2260,289,4分6秒,24,MrBeast,412000000,2012-02-20T00:43:50Z,883
