,Video Title,Thumbnail URL,Description Length,Tags,Published Data & Time,View Count,Like Count,Comment Count,Duration,Category,Channel Title,Channel Subscriber,Channel Age,Total number of channel uploads
175,Why I'm Leaving Yes Theory,https://i.ytimg.com/vi/x5GmUTPXd4k/default.jpg,1406,"['yes theory', 'yes theory snapchat', 'yes theory derin', 'yes theory visas', 'turkey', 'turkey and united states', 'united states visa']",2017-10-25T00:34:28Z,2359830,59366,1960,7分36秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
176,DELETING SOCIAL MEDIA FOR 30 DAYS CHANGED MY LIFE,https://i.ytimg.com/vi/TA5Ilzauebo/default.jpg,1196,"['yestheory', 'delete instagram account', 'i deleted social media', 'i deleted social media for a month', 'i deleted social media for 30 days', 'why you should delete social media', 'why you should delete instagram', 'DELETING SOCIAL MEDIA FOR 30 DAYS CHANGED MY LIFE', 'yes theory justin bieber', 'yes theory will smith', 'yes theory wim hof', 'Cal Newport', 'cal newport digital minimalism', 'cal newport interview', 'no phones event', 'social media is ruining our lives', 'I quit social media for 30 days']",2019-04-07T17:08:08Z,2321896,109257,6539,18分40秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
177,WILL SMITH ACCEPTED OUR CHALLENGE!!,https://i.ytimg.com/vi/QxeVJGVR6iI/default.jpg,3203,"['will smith', 'will smith youtube channel', 'will smith bungee jump', 'will smith bungee jump speech', 'will smith icon', 'will smith motivation', 'will smith songs', 'yes theory', 'seek discomfort', 'challenge', 'will smith challenge', 'bungee jumping', 'heli bungee', 'helicopter', 'yes theory challenge', 'yes theory will smith', 'grand canyon', 'grand canyon skywalk', 'will smith skydiving', 'will smith skydiving fear', 'will smith videos', 'youtube challenge', 'celebrity challenge', 'will smith vlogs', 'adventure', 'funny']",2018-03-07T00:16:39Z,2319710,131936,4669,3分20秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
178,We Tracked Down YouTube's Lost Viral Legends... Where Are They?,https://i.ytimg.com/vi/7FWwjVHMgEU/default.jpg,2596,"['yestheory', 'seek discomfort', 'yes theory strangers', 'yes theory travel', 'yes theory subscribers', 'getting out of your comfort zone', 'Amazon FBA']",2021-06-20T17:00:04Z,2318501,102100,3512,25分,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
179,"Inside Japan’s Most Luxurious $100,000,000 Abandoned Hotel",https://i.ytimg.com/vi/pR_QkaDRVg0/default.jpg,2587,"['yestheory', 'seek discomfort', 'yes theory strangers', 'yes theory travel', 'yes theory subscribers', 'getting out of your comfort zone', 'Amazon FBA']",2023-04-30T16:58:26Z,2315735,65916,2079,25分48秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
180,What Happened To Us,https://i.ytimg.com/vi/7FdGA-NefJo/default.jpg,1841,"['yestheory', 'seek discomfort', 'Update', 'Covid', 'Burnout', 'Youtube burnout', 'Yes theory strangers', 'Positivity']",2020-07-17T17:23:37Z,2310155,138655,6798,7分20秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
181,Letting a Coin Flip Control Our Lives for 24hrs (DUBAI),https://i.ytimg.com/vi/BHuK8BdVCV4/default.jpg,1699,"['yestheory', 'seek discomfort', 'dubai', 'yes theory dubai', 'dubai desert', 'letting a coin decide our lives', 'letting chance control our lives', '24 hours', 'yes theory 24 hours', 'letting instagram followers control our lives', 'letting strangers control our lives for 24 hours', 'dubai adventures', 'best of dubai', 'best things to do in dubai', 'falcons in dubai', 'flying falcons', 'rolls royce', 'fancy cars in dubai', 'crazy events in dubai', 'dubai locals']",2019-12-15T19:02:56Z,2309321,100150,4112,14分27秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
182,KIDNAPPING STRANGERS FOR 24 HOURS | Yes Theory,https://i.ytimg.com/vi/5qMOj37Z3aw/default.jpg,1657,"['Kidnapping', 'Kidnapping prank', 'Kidnapping social experiment', 'Kidnapping caught on tape', 'Kidnapped story time', 'Kidnapped', 'people kidnapped', 'children being kidnapped', 'kidnapping children experiment', 'kidnapping children', 'kidnapping baby prank', 'things to do in los angeles', 'los angeles travel', 'los angeles trip', 'los angeles sightseeing', 'los angeles travel guide', 'los angeles attractions', 'things to do in la', 'kidnap', '24 hour challenge', '24 hours challenge', '24 hour', 'yes theory']",2017-02-18T21:16:48Z,2308060,83735,4170,14分21秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
183,"Exploring America’s Most Isolated Town (extreme conditions, eating whale..)",https://i.ytimg.com/vi/iYDSlh8gkus/default.jpg,2715,"['yestheory', 'seek discomfort', 'yes theory strangers', 'yes theory travel', 'yes theory subscribers', 'getting out of your comfort zone', 'Amazon FBA']",2024-12-08T18:00:58Z,2306957,64568,2642,34分26秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
184,YES THEORY EXPOSED: Lie Detector Reveals Our Deepest Secrets,https://i.ytimg.com/vi/nsxxEsp9AsE/default.jpg,2825,"['lie', 'lie detector', 'lie detector test', 'The Try Guys Take A Lie Detector Test', 'Parents Take A Lie Detector Test With Their Kids', 'best friends', 'yes theory', 'yes theory exposed', 'deepest secrets exposed', 'lie detector challenge', 'lie detector test alex wassabi', 'funny', 'best friends exposed', 'buzzfeed lie detector', 'seek discomfort', 'What Happens When Kids Hook Their Moms Up To Lie Detectors', 'roommate prank', 'best friend prank', 'pranks', 'best friends secrets', 'girlfriend', 'truth exposed', 'fun', 'crazy']",2018-02-01T21:19:19Z,2253973,65763,2276,7分26秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
185,"100 Hours in America's Strange ""Cult City""",https://i.ytimg.com/vi/M2o_quWIBbk/default.jpg,3225,"['yestheory', 'seek discomfort', 'yes theory strangers', 'yes theory travel', 'yes theory subscribers', 'getting out of your comfort zone', 'Amazon FBA']",2024-10-06T16:00:28Z,2252259,47559,3585,33分33秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
186,Flying to a New Country w/ No Money & Surviving for 24hrs!!,https://i.ytimg.com/vi/p6n9bwvaNdY/default.jpg,3097,"['travel vlog', 'surviving with no money', 'abandoned with no money', 'abandoned yes theory', 'abandoned in a city', 'abandoned', 'no money for 24 hours', '24 hour challenge', 'deserted for 24 hours', 'abandoned in copenhagen', 'adreas hem', 'no money challenge', 'abandoned in paris', 'traveling with no money', 'traveling in europe', 'abandoned in', 'no money in europe', 'flying with no money', 'yes theory', 'yes theory will smith', 'seek discomfort', 'traveling cheap', 'living for free in europe', 'strangers', 'funny']",2018-08-19T18:14:10Z,2231889,70976,4318,12分55秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
187,50 Hours Inside the Strange European City… in Africa?,https://i.ytimg.com/vi/8FwU_14-C3M/default.jpg,2845,"['yestheory', 'seek discomfort', 'yes theory strangers', 'yes theory travel', 'yes theory subscribers', 'getting out of your comfort zone', 'Amazon FBA']",2024-09-22T17:02:03Z,2194091,47432,2391,22分52秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
188,100 Subscribers Crashed My Date...,https://i.ytimg.com/vi/QjU8m24aQ8Y/default.jpg,1181,"['yestheory', 'yes theory date', 'crashing date', 'yes theory subscribers', 'lexie alford', 'lexie limitless', 'san diego date', 'la to san diego roadtrip', 'roadtrip', 'yes theory wim hof', 'yes theory justin bieber', 'yes theory will smith', 'waive car', 'yes theory meetup', 'seek discomfort']",2019-05-05T17:04:02Z,2190175,108300,4421,14分18秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
189,(BANNED FROM ARENA!) SNEAKING INTO THE MAYWEATHER MCGREGOR FIGHT,https://i.ytimg.com/vi/3J5nISdu290/default.jpg,1447,"['conor mcgregor', 'floyd mayweather', 'mayweather mcgregor', 'mcgregor mayweather fight', 'mayweather mcgregor highlights', 'conor mcgregor 2017', 'conor mcgregor alvarez', 'mayweather mcgregor london', 'mma fight', 'sneaking in', 'sneaking into mayweather mcgregor fight', 'sneaking into las vegas afterparty', 'mayweather mcgregor afterparty', 'conor vs floyd', 'mcgregor vs mayweather', 'zac alsop', 'yes theory', 'yes theory snapchat', 'mma 2017', 'tbe', 'tmt', 'mcgregor', 'mayweather', 'best way to sneak in', 'mcgregor press']",2017-08-28T20:33:21Z,2186035,44752,1116,11分52秒,24,Yes Theory,9490000,2014-01-13T16:59:30Z,425
